region,lease_num,address,city,state,state_category,zip,lease_exp,remaining_term_years,lease_rsf,annual_rent,rent_prsf
4,LGA50090,2635 CENTURY PKY NE,ATLANTA,GA,Georgia,30345-3153,1/31/2017,4.92,"136,512","$2,937,738",$21.52
4,LGA39019,2888 WOODCOCK BLVD,ATLANTA,GA,Georgia,30341-4002,8/31/2012,0.50,"52,923","$1,117,878",$21.12
4,LGA40068,2900 WOODCOCK BOULEVARD,ATLANTA,GA,Georgia,30341-4004,1/1/2021,8.84,"87,193","$2,469,046",$28.32
4,LGA33138,2945/2939 FLOWERS RD. S,ATLANTA,GA,Georgia,30341-5500,10/31/2014,2.67,"226,607","$3,883,048",$17.14
4,LGA46111,3003 CHAMBLEE TUCKER RD,ATLANTA,GA,Georgia,30341-4112,4/9/2012,0.11,"68,000","$1,498,306",$22.03
4,LGA30018,3005 CHAMBLEE TUCKER RD,ATLANTA,GA,Georgia,30341-4133,8/6/2012,0.43,"113,507","$2,294,493",$20.21
4,LGA59110,3780 SOUTHSIDE INDUSTRIAL PARKWAY,ATLANTA,GA,Georgia,30354-3217,9/24/2020,8.57,"406,989","$2,831,798",$6.96
4,LGA38099,40 MARIETTA STREET,ATLANTA,GA,Georgia,30303-2812,3/19/2019,7.05,"123,370","$2,326,787",$18.86
4,LGA46013,60 EIGHTH STREET,ATLANTA,GA,Georgia,30309-3998,11/24/2017,5.74,"72,220","$2,526,795",$34.99
4,LGA41013,6655 PEACHTREE-DUNWOODY RD NE,ATLANTA,GA,Georgia,30328-1606,1/31/2013,0.92,"71,108","$1,736,795",$24.42
4,LGA36040,70 8TH STREET,ATLANTA,GA,Georgia,30309-3959,12/30/2017,5.84,"51,141","$2,744,135",$53.66
4,LGA39113,BUILDING 8,ATLANTA,GA,Georgia,30329-2020,7/31/2020,8.42,"151,252","$3,589,447",$23.73
4,LGA46130,"675 HARTMAN ROAD, SW",AUSTELL,GA,Georgia,30168-7774,4/16/2012,0.13,"65,259","$350,061",$5.36
4,LGA43084,3719 NORTH PEACHTREE ROAD,CHAMBLEE,GA,Georgia,30341-2241,4/1/2014,2.08,"121,956","$2,132,458",$17.49
4,LGA33016,1643 COLUMBIA AVENUE,COLLEGE PARK,GA,Georgia,30337-2714,11/30/2014,2.75,"59,668","$1,161,759",$19.47
4,LGA30123,1701 COLUMBIA AVE,COLLEGE PARK,GA,Georgia,30337-2714,9/21/2013,1.56,"253,045","$4,346,753",$17.18
4,LGA59168,4685 LOG CABIN RD.,MACON,GA,Georgia,31204-6317,7/31/2020,8.42,"74,801","$1,259,861",$16.84
4,LKY31332,333 SCOTT STREET,COVINGTON,KY,Kentucky,41011-1538,11/30/2013,1.75,"236,744","$4,101,955",$17.33
4,LKY61184,3RD AND MADISON AVENUE,COVINGTON,KY,Kentucky,41011-1552,8/31/2016,4.50,"87,089","$1,645,982",$18.90
4,LKY41057,7125 INDUSTRIAL ROAD,FLORENCE,KY,Kentucky,41042-2907,6/16/2012,0.29,"167,939","$1,662,536",$9.90
4,LKY48086,7940 KENTUCKY DR,FLORENCE,KY,Kentucky,41042-2915,8/31/2018,6.50,"81,603","$1,546,044",$18.95
4,LKY47065,12401 SYCAMORE STATION ROAD,LOUISVILLE,KY,Kentucky,40299-6198,3/16/2024,12.05,"120,197","$4,350,595",$36.20
4,LKY44826,325 W MAIN ST,LOUISVILLE,KY,Kentucky,40202-4254,2/20/2016,3.98,"69,648","$856,853",$12.30
4,LKY48166,5555 ROCKWELL RD,WINCHESTER,KY,Kentucky,40391-8509,9/11/2016,4.53,"173,197","$788,200",$4.55
4,LMS47105,1220 ECHELON PARKWAY,JACKSON,MS,Mississippi,39213-8219,11/4/2024,12.69,"109,819","$3,240,333",$29.51
4,LMS38432,900 JEFFERSON AVE,OXFORD,MS,Mississippi,38655-3608,6/8/2020,8.28,"54,676","$1,572,515",$28.76
4,LMS31128,4155 CLAY ST,VICKSBURG,MS,Mississippi,39183-3435,7/31/2016,4.42,"199,404","$3,606,665",$18.09
4,LNC46084,10715 DAVID TAYLOR DRIVE,CHARLOTTE,NC,North Carolina,28262-1283,7/16/2017,5.38,"67,665","$1,317,823",$19.48
4,LNC45023,401 W. TRADE STREET,CHARLOTTE,NC,North Carolina,28202-1633,12/15/2014,2.79,"111,686","$1,014,550",$9.08
4,LNC42087,6130 TYVOLA CENTRE DR.,CHARLOTTE,NC,North Carolina,28217-6432,7/28/2023,11.41,"52,000","$1,115,229",$21.45
4,LNC59146,7915 MICROSOFT WAY,CHARLOTTE,NC,North Carolina,28273-8200,6/16/2026,14.30,"171,460","$6,385,170",$37.24
4,LNC32006,2525 HIGHWAY 54,DURHAM,NC,North Carolina,27713-2201,4/24/2015,3.15,"66,700","$1,637,935",$24.56
4,LNC59160,3306 CHAPEL HILL-NELSON BLVD,DURHAM,NC,North Carolina,27709-0013,11/18/2019,7.72,"67,951","$1,632,280",$24.02
4,LNC32076,101 S EDGEWORTH ST,GREENSBORO,NC,North Carolina,27401-2219,1/14/2016,3.87,"91,047","$2,213,671",$24.31
4,LNC31098,2303 W MEADOWVIEW,GREENSBORO,NC,North Carolina,27407-3726,3/31/2012,0.08,"68,728","$860,002",$12.51
4,LNC50010,4905 KOGER BOULEVARD,GREENSBORO,NC,North Carolina,27407-2711,6/30/2021,9.34,"86,190","$433,536",$5.03
4,LNC59195,173 HANKISON DRIVE,NEWPORT,NC,North Carolina,28570-9170,10/31/2019,7.67,"53,000","$278,250",$5.25
4,LNC41121,4405 BLAND ROAD,RALEIGH,NC,North Carolina,27609-6293,8/31/2019,7.50,"62,568","$1,357,775",$21.70
4,LNC46076,3604 LOUIS STEPHENS DRIVE,RESEARCH TRIANGLE PARK,NC,North Carolina,27709-0211,1/15/2029,16.89,"93,610","$2,635,911",$28.16
4,LNC26309,69 DARLINGTON AVE,WILMINGTON,NC,North Carolina,28403-1343,10/6/2012,0.60,"53,350","$1,128,140",$21.15
4,LNC61019,100 N MAIN ST,WINSTON SALEM,NC,North Carolina,27101-4047,4/30/2021,9.17,"90,280","$945,226",$10.47
4,LSC33044,85-87 BROAD ST,CHARLESTON,SC,South Carolina,29401-2202,7/31/2019,7.42,"50,888","$1,678,608",$32.99
4,LSC47134,3120 ASHELY PHOSPHATE ROAD,NORTH CHARLESTON,SC,South Carolina,29418-8406,7/14/2013,1.37,"75,000","$519,248",$6.92
4,LSC59099,3950 Faber Place,NORTH CHARLESTON,SC,South Carolina,29405-8534,1/31/2027,14.93,"65,124","$2,969,654",$45.60
4,LTN46003,5746 MARLIN RD,CHATTANOOGA,TN,Tennessee,37411-5677,10/16/2016,4.63,"62,153","$808,118",$13.00
4,LTN35084,111 S. HIGHLAND ST.,JACKSON,TN,Tennessee,38301-6101,8/13/2018,6.45,"73,397","$1,952,807",$26.61
4,LTN47835,1501 DOWELL SPRINGS BOULEVARD,KNOXVILLE,TN,Tennessee,37909-2461,8/9/2025,13.45,"99,130","$3,255,463",$32.84
4,LTN59175,225 N HUMPHREY'S BLVD,MEMPHIS,TN,Tennessee,38120-2119,9/30/2014,2.58,"70,313","$1,854,519",$26.38
4,LTN43117,4075 PARK AVENUE,MEMPHIS,TN,Tennessee,38111-7420,9/9/2012,0.53,"50,980","$931,932",$18.28
4,LTN28238,5880 NOLENSVILLE RD,NASHVILLE,TN,Tennessee,37211-6502,7/12/2012,0.36,"94,300","$1,996,915",$21.18
5,LIL16556,2020 S. ARLINGTON HEIGHTS ROAD,ARLINGTON HTS,IL,Illinois,60005-4102,12/31/2017,5.84,"57,770","$1,877,801",$32.50
5,LIL17685,1201 N. MITSUBISHI MOTORWAY,BLOOMINGTON,IL,Illinois,61705-6612,5/18/2023,11.22,"133,512","$1,836,325",$13.75
5,LIL16832,111 N CANAL ST,CHICAGO,IL,Illinois,60606-7201,11/30/2012,0.75,"58,757","$2,036,501",$34.66
5,LIL17010,2111 WEST ROOSEVELT ROAD,CHICAGO,IL,Illinois,60608-1128,3/31/2020,8.09,"429,728","$19,939,458",$46.40
5,LIL18302,233 NORTH MICHIGAN AVENUE,CHICAGO,IL,Illinois,60601-5519,11/30/2020,8.76,"184,042","$790,249",$4.29
5,LIL17530,500 W MADISON ST,CHICAGO,IL,Illinois,60661-4544,12/28/2016,4.83,"85,057","$2,899,511",$34.09
5,LIL16845,525 WEST VAN BUREN,CHICAGO,IL,Illinois,60607-3823,4/25/2012,0.15,"76,200","$3,741,894",$49.11
5,LIL17852,55 E MONROE ST,CHICAGO,IL,Illinois,60603-5713,10/31/2012,0.67,"65,866","$2,223,784",$33.76
5,LIL14591,1700 SOUTH WOLF ROAD,DES PLAINES,IL,Illinois,60018-1999,2/18/2013,0.97,"58,004","$1,155,683",$19.92
5,LIL16200,2300 EAST DEVON AVENUE,DES PLAINES,IL,Illinois,60018-4696,10/20/2020,8.64,"209,970","$4,929,270",$23.48
5,LIL18564,2001 BUTTERFIELD RD,DOWNERS GROVE,IL,Illinois,60515-1050,7/31/2021,9.42,"75,111","$1,720,042",$22.90
5,LIL16960,2443 WARRENVILLE ROAD,LISLE,IL,Illinois,60532-3673,3/31/2014,2.08,"64,994","$1,864,678",$28.69
5,LIL17280,1 TOWER LANE,OAKBROOK TERRACE,IL,Illinois,60181-4671,3/31/2014,2.08,"81,493","$2,560,932",$31.43
5,LIL17281,9915 BRYN MAWR AVE.,ROSEMONT,IL,Illinois,60018-5213,11/30/2016,4.75,"71,132","$1,972,996",$27.74
5,LIL17971,5100 RIVER ROAD,SCHILLER PARK,IL,Illinois,60176-1076,1/31/2019,6.92,"50,830","$1,317,330",$25.92
5,LIL16943,900 EAST LINTON AVENUE,SPRINGFIELD,IL,Illinois,62703-5920,10/13/2018,6.62,"71,331","$3,290,235",$46.13
5,LIN18394,135 N PENNSYLVANIA ST,INDIANAPOLIS,IN,Indiana,46204-2400,6/30/2020,8.34,"74,762","$2,107,242",$28.19
5,LIN17857,4030 VINCENNES ROAD,INDIANAPOLIS,IN,Indiana,46268-3007,7/31/2020,8.42,"50,160","$1,138,884",$22.71
5,LIN17060,5969-6035 LAKESIDE BLVD,INDIANAPOLIS,IN,Indiana,46278-1996,7/31/2012,0.42,"56,052","$925,069",$16.50
5,LIN18092,6510 TELECOM DRIVE,INDIANAPOLIS,IN,Indiana,46278-6029,6/30/2020,8.34,"73,532","$1,823,085",$24.79
5,LIN17523,6650 TELECOM DRIVE,INDIANAPOLIS,IN,Indiana,46278-2009,6/30/2020,8.34,"128,463","$3,274,695",$25.49
5,LIN18064,8825 Nelson B. Klein Parkway,INDIANAPOLIS,IN,Indiana,46250-3512,8/3/2026,14.43,"110,531","$2,895,912",$26.20
5,LIN18145,700 PATROL ROAD,JEFFERSONVILLE,IN,Indiana,47130-7757,12/31/2012,0.84,"235,000","$1,423,858",$6.06
5,LIN18169,700 PATROL ROAD,JEFFERSONVILLE,IN,Indiana,47130-7757,12/31/2012,0.84,"100,000","$606,389",$6.06
5,LMI15640,2000 TRAVERWOOD,ANN ARBOR,MI,Michigan,48105-2195,3/31/2018,6.08,"66,652","$1,834,193",$27.52
5,LMI17722,11411 EAST JEFFERSON AVENUE,DETROIT,MI,Michigan,48214-3332,1/31/2023,10.93,"55,966","$2,590,290",$46.28
5,LMI18022,211 W FORT ST,DETROIT,MI,Michigan,48226-3202,11/30/2017,5.75,"114,401","$2,666,050",$23.30
5,LMI17821,211 W FORT ST,DETROIT,MI,Michigan,48226-3202,12/31/2018,6.84,"74,387","$1,791,750",$24.09
5,LMI16655,300 RIVER PLACE,DETROIT,MI,Michigan,48207-4457,12/31/2019,7.84,"76,827","$2,820,133",$36.71
5,LMI17472,3033 WEST PORTER STREET,DETROIT,MI,Michigan,48216-1700,9/20/2024,12.56,"368,951","$1,429,526",$3.87
5,LMI15382,431 HOWARD STREET,DETROIT,MI,Michigan,48226-2507,2/28/2015,3.00,"78,272","$2,454,479",$31.36
5,LMI18404,500 WOODWARD AVENUE,DETROIT,MI,Michigan,48226-3407,4/30/2021,9.17,"81,413","$1,610,349",$19.78
5,LMI15227,985 MICHIGAN AVE,DETROIT,MI,Michigan,48226-1128,4/16/2015,3.13,"484,150","$16,928,951",$34.97
5,LMI17255,1 DIVISON AVENUE N,GRAND RAPIDS,MI,Michigan,49503-3211,9/30/2015,3.58,"54,903","$1,867,599",$34.02
5,LMI15651,330 IONIA AVE NW,GRAND RAPIDS,MI,Michigan,49503-2549,4/16/2015,3.13,"67,309","$1,560,196",$23.18
5,LMN18287,2901 METRO DRIVE,BLOOMINGTON,MN,Minnesota,55425-1529,5/31/2017,5.25,"81,548","$1,717,471",$21.06
5,LMN18406,5600 AMERICAN BLVD W,BLOOMINGTON,MN,Minnesota,55437-1173,5/24/2016,4.23,"244,561","$4,891,220",$20.00
5,LMN17908,1501 FREEWAY BOULEVARD,BROOKLYN CENTER,MN,Minnesota,55430-1705,1/5/2032,19.86,"162,530","$6,437,813",$39.61
5,LMN16847,100 NORTH SIXTH STREET,MINNEAPOLIS,MN,Minnesota,55403-1505,4/30/2012,0.16,"55,439","$1,417,750",$25.57
5,LMN17335,111 WASHINGTON AVE. SO.,MINNEAPOLIS,MN,Minnesota,55401-2108,3/31/2012,0.08,"59,013","$1,930,931",$32.72
5,LMN17229,30 7TH ST E,SAINT PAUL,MN,Minnesota,55101-4914,2/28/2015,3.00,"69,872","$1,832,841",$26.23
5,LMN17871,180 EAST FIFTH STREET,ST PAUL,MN,Minnesota,55101-2672,5/31/2020,8.25,"89,130","$2,083,476",$23.38
5,LOH18168,11029 KENWOOD ROAD,BLUE ASH,OH,Ohio,45242-1815,9/30/2019,7.59,"115,000","$503,601",$4.38
5,LOH17909,2012 RONALD REAGAN DRIVE,CINCINNATI,OH,Ohio,45236-2373,2/2/2032,19.94,"108,874","$3,972,315",$36.49
5,LOH17536,250 EAST 5TH STREET,CINCINNATI,OH,Ohio,45202-4119,12/11/2015,3.78,"66,773","$446,691",$6.69
5,LOH15314,6751 STEGER DRIVE,CINCINNATI,OH,Ohio,45237-3097,6/14/2018,6.29,"53,266","$2,560,237",$48.07
5,LOH17911,1425-1625 ROCKWELL AVENUE,CLEVELAND,OH,Ohio,44114-2022,2/28/2017,5.00,"76,614","$820,451",$10.71
5,LOH16356,1501 LAKESIDE AVENUE,CLEVELAND,OH,Ohio,44114-1138,2/29/2012,0.00,"121,912","$5,198,146",$42.64
5,LOH17554,200 PUBLIC SQUARE,CLEVELAND,OH,Ohio,44114-2316,4/30/2016,4.17,"74,345","$1,829,056",$24.60
5,LOH17516,170 N HIGH ST,COLUMBUS,OH,Ohio,43215-2417,4/2/2020,8.09,"61,371","$1,702,702",$27.74
5,LOH16937,8801 KINGS RIDGE DRIVE,DAYTON,OH,Ohio,45458-1617,1/31/2023,10.93,"217,394","$1,952,141",$8.98
5,LOH18346,200 NORTHPOINTE DRIVE,FAIRFIELD,OH,Ohio,45014-2231,11/14/2025,13.72,"124,569","$791,393",$6.35
5,LOH15749,5990 WEST CREEK ROAD,INDEPENDENCE,OH,Ohio,44131-2190,1/26/2013,0.91,"61,807","$1,167,962",$18.90
5,LOH17328,3100 RESEARCH BOULEVARD,KETTERING,OH,Ohio,45420-4022,11/30/2013,1.75,"94,125","$1,271,907",$13.51
5,LOH16743,3150 SPRINGBORO ROAD,MORAINE,OH,Ohio,45439-1867,12/31/2019,7.84,"326,000","$2,275,480",$6.98
5,LWI17111,211 W. WISCONSIN AVENUE,MILWAUKEE,WI,Wisconsin,53203-2303,2/28/2026,14.01,"75,196","$2,055,695",$27.34
5,LWI16727,310 EAST KNAPP,MILWAUKEE,WI,Wisconsin,53202-2512,4/19/2016,4.14,"59,373","$1,534,420",$25.84
5,LWI13381,310 W. WISCONSIN,MILWAUKEE,WI,Wisconsin,53203-2213,3/7/2013,1.02,"141,597","$2,268,504",$16.02
5,LWI15388,330 E. KILBOURN AVE,MILWAUKEE,WI,Wisconsin,53202-3170,11/22/2012,0.73,"87,986","$3,286,782",$37.36
6,LIA80115,8 SOUTH 6TH STREET,COUNCIL BLUFFS,IA,Iowa,51501-4200,6/30/2023,11.34,"51,370","$521,050",$10.14
6,LIA39045,110 E. COURT AVENUE,DES MOINES,IA,Iowa,50309-2044,11/17/2014,2.72,"93,473","$2,501,638",$26.76
6,LKS00027,300 MINNESOTA AVE,KANSAS CITY,KS,Kansas,66101-2912,3/31/2023,11.09,"71,979","$2,736,802",$38.02
6,LKS60022,4TH & STATE AVE,KANSAS CITY,KS,Kansas,66101-2304,2/28/2017,5.00,"69,437","$1,158,197",$16.68
6,LKS40008,4TH & STATE AVE,KANSAS CITY,KS,Kansas,66101-2304,7/30/2014,2.41,"51,138","$834,092",$16.31
6,LKS79035,901 N 5TH ST,KANSAS CITY,KS,Kansas,66101-2907,6/14/2012,0.29,"203,475","$5,241,342",$25.76
6,LKS70103,17501 W 98TH ST,LENEXA,KS,Kansas,66219-1735,11/30/2018,6.75,"50,000","$396,537",$7.93
6,LKS20039,17501 WEST 98TH STREET,LENEXA,KS,Kansas,66219-1736,2/14/2023,10.96,"784,863","$2,814,505",$3.59
6,LKS09830,11510 W 80TH ST,OVERLAND PARK,KS,Kansas,66214-3338,6/21/2012,0.31,"55,821","$1,114,234",$19.96
6,LKS29973,271 W 3RD ST N,WICHITA,KS,Kansas,67202-1212,8/21/2013,1.47,"88,951","$885,676",$9.96
6,LMO19928,6000 E GEOSPACE DRIVE,INDEPENDENCE,MO,Missouri,64056-1710,5/31/2012,0.25,"614,958","$2,661,493",$4.33
6,LMO29983,10300 NW PRAIRIE VIEW,KANSAS CITY,MO,Missouri,64153-1350,11/7/2013,1.69,"54,665","$587,194",$10.74
6,LMO79031,1300 SUMMIT,KANSAS CITY,MO,Missouri,64105-1363,6/18/2018,6.30,"86,739","$2,045,193",$23.58
6,LMO60050,2300 MAIN,KANSAS CITY,MO,Missouri,64108-2416,6/20/2017,5.31,"95,384","$1,907,650",$20.00
6,LMO40004,333 W PERSHING RD.,KANSAS CITY,MO,Missouri,64108-4302,9/30/2021,9.59,"1,140,000","$36,776,400",$32.26
6,LMO49137,4241 NE 34TH STREET,KANSAS CITY,MO,Missouri,64117-3120,9/24/2015,3.57,"87,993","$1,426,430",$16.21
6,LMO80034,6501 BEACON DRIVE,KANSAS CITY,MO,Missouri,64133-4675,2/29/2020,8.00,"327,865","$5,989,489",$18.27
6,LMO79029,7220 N.W. 101ST TERRACE,KANSAS CITY,MO,Missouri,64153-2371,12/21/2018,6.81,"94,378","$557,331",$5.91
6,LMO90122,901 LOCUST STREET,KANSAS CITY,MO,Missouri,64106-2325,10/14/2019,7.62,"204,607","$5,049,980",$24.68
6,LMO50014,9221 WARD PARKWAY,KANSAS CITY,MO,Missouri,64114-3308,8/4/2015,3.43,"68,653","$1,667,017",$24.28
6,LMO70102,9240 TROOST,KANSAS CITY,MO,Missouri,64131-3055,9/30/2014,2.58,"95,289","$647,157",$6.79
6,LMO99037,150 SPACE CENTER LOOP,LEES SUMMIT,MO,Missouri,64064-2137,10/14/2019,7.62,"335,865","$3,516,176",$10.47
6,LMO79045,200 SPACE CENTER DRIVE,LEES SUMMIT,MO,Missouri,64064-1182,8/14/2017,5.46,"754,508","$3,082,979",$4.09
6,LMO10027,850 NW CHIPMAN RD,LEES SUMMIT,MO,Missouri,64063-1873,2/19/2012,0.00,"139,391","$2,803,130",$20.11
6,LMO50050,850 NW CHIPMAN RD,LEES SUMMIT,MO,Missouri,64063-1873,4/30/2017,5.17,"120,622","$2,347,930",$19.47
6,LMO80050,11623 LIME KILN DRIVE,NEOSHO,MO,Missouri,64850-1969,11/30/2028,16.76,"74,917","$470,533",$6.28
6,LMO80072,1400 INDEPENDENCE ROAD,ROLLA,MO,Missouri,65401-2602,2/28/2025,13.01,"104,767","$1,511,513",$14.43
6,LMO80125,1829 DUNN ROAD,ST. LOUIS,MO,Missouri,63138-1002,4/30/2031,19.18,"474,690","$9,362,324",$19.72
6,LMO79053,2222 MARKET,ST. LOUIS,MO,Missouri,63101-2516,12/14/2018,6.79,"89,564","$2,253,885",$25.17
6,LMO00028,317 SOUTH 16TH STREET,ST. LOUIS,MO,Missouri,63103-2617,8/31/2022,10.51,"87,824","$2,970,542",$33.82
6,LMO29988,400 S. 18TH STREET,ST. LOUIS,MO,Missouri,63103-2265,4/3/2014,2.09,"131,675","$1,921,125",$14.59
6,LNE30071,1301 HIGHLAND BLVD,LINCOLN,NE,Nebraska,68521-4639,8/31/2020,8.51,"137,671","$2,771,505",$20.13
6,LNE90043,3800 VILLAGE DR,LINCOLN,NE,Nebraska,68516-4737,8/31/2025,13.51,"61,906","$1,534,455",$24.79
6,LNE39062,850 S ST,LINCOLN,NE,Nebraska,68508-1225,10/13/2014,2.62,"152,548","$1,232,816",$8.08
6,LNE40007,1717 AVENUE H E,OMAHA,NE,Nebraska,68110-2752,10/10/2025,13.62,"73,459","$2,356,954",$32.09
6,LNE60009,4411 S 121 CT,OMAHA,NE,Nebraska,68137-2112,7/15/2024,12.38,"112,196","$4,083,801",$36.40
6,LNE30057,601 RIVERFRONT DR,OMAHA,NE,Nebraska,68102-4226,6/20/2024,12.31,"62,772","$1,567,744",$24.98
7,LAR14856,CENTERVIEW AND SHACKLEFORD WEST,LITTLE ROCK,AR,Arkansas,72211-2211,8/31/2021,9.51,"101,977","$2,011,525",$19.73
7,LLA16271,1201 ELMWOOD PARK BLVD,HARAHAN,LA,Louisiana,70123-2331,9/30/2023,11.59,"197,084","$4,730,016",$24.00
7,LLA13790,611 BROAD ST,LAKE CHARLES,LA,Louisiana,70601-4380,4/30/2014,2.16,"56,538","$943,099",$16.68
7,LLA16476,3838 N. CAUSEWAY BLVD,METAIRIE,LA,Louisiana,70002-8194,3/17/2017,5.05,"84,657","$2,236,887",$26.42
7,LLA16363,1250 POYDRAS STREET,NEW ORLEANS,LA,Louisiana,70113-1804,5/3/2024,12.18,"68,537","$1,392,000",$20.31
7,LLA15059,1250 POYDRAS STREET,NEW ORLEANS,LA,Louisiana,70113-1804,5/4/2023,11.18,"54,397","$1,191,525",$21.90
7,LLA15383,1555 POYDRAS ST,NEW ORLEANS,LA,Louisiana,70112-3701,10/20/2024,12.65,"84,260","$1,270,303",$15.08
7,LLA14644,2901 LEON C. SIMON RD,NEW ORLEANS,LA,Louisiana,70126-1061,8/2/2019,7.42,"137,279","$3,227,945",$23.51
7,LLA14653,365 CANAL STREET,NEW ORLEANS,LA,Louisiana,70130-1112,1/14/2019,6.88,"54,795","$1,064,983",$19.44
7,LLA16639,650 POYDRAS ST,NEW ORLEANS,LA,Louisiana,70130-6101,2/24/2026,13.99,"63,615","$1,830,659",$28.78
7,LNM14523,201 3RD ST NW,ALBUQUERQUE,NM,New Mexico,87102-3370,2/18/2013,0.97,"61,579","$1,411,995",$22.93
7,LNM15222,"4200 LUECKING PARK AVE, NE",ALBUQUERQUE,NM,New Mexico,88001-5797,6/9/2024,12.28,"112,402","$2,682,776",$23.87
